Open,High,Low,Close,Volume,Dividends,Stock Splits
34.01179509767695,34.24577011083394,34.002339449025634,34.1583251953125,75486000,0.0,0.0
34.14413530399421,34.17486074368012,33.8865248511159,33.95742416381836,80164800,0.0,0.0
34.01415440125073,34.07087746966022,33.86998642453217,33.983428955078125,56985200,0.0,0.0
34.05433075648526,34.103963890477054,33.86053325684237,33.950340270996094,83441600,0.0,0.0
34.29304279509724,34.78935618502326,34.25995523576884,34.642826080322266,134411600,0.0,0.0
34.86970361013487,34.99969171012259,34.70426584936538,34.862613677978516,181408800,0.0,0.0
34.40884260573313,34.85789211200227,34.09687474830716,34.756263732910156,182788000,0.0,0.0
34.62864603906515,34.77517614303042,34.46084252785213,34.63100814819336,93487600,0.0,0.0
34.68536217609895,35.21003885403302,34.68536217609895,35.20531463623047,109310800,0.0,0.0
35.22185954140067,36.32557034400748,35.22185954140067,36.16249465942383,195009600,0.0,0.0
36.3657406689557,36.60444707290313,36.2664780123106,36.39410400390625,156521600,0.0,0.0
36.309025207508945,36.382290252171494,35.94978631087281,36.22157669067383,103222800,0.0,0.0
36.17886144187014,36.56331622770229,36.145637311850926,36.53483581542969,109020400,0.1575,0.0
36.712818141437275,37.12100232543471,36.70569894460135,37.04506301879883,130108000,0.0,0.0
37.02369408067307,37.17557628340671,36.79587258715129,36.95012664794922,104038800,0.0,0.0
37.00710015615941,37.03557695012173,36.71757401367931,36.89556121826172,80194000,0.0,0.0
36.451771935152074,36.68196895252758,35.52861200712587,35.656761169433594,203070800,0.0,0.0
35.89881782977256,36.39006041565952,35.86559371102251,36.2002067565918,134272800,0.0,0.0
36.399574238661785,36.54196184199918,36.22158701862059,36.323631286621094,107843200,0.0,0.0
36.5466910109693,36.68433482723782,36.28801724886556,36.54431915283203,91865600,0.0,0.0
36.760271216071864,36.760271216071864,36.38293939608174,36.49922561645508,79675600,0.0,0.0
36.50872233624312,36.587037114631215,36.23106282440773,36.39006423950195,76712000,0.0,0.0
36.482625937132035,36.62976447386877,36.31650528709888,36.51585006713867,76942400,0.0,0.0
36.546689053375964,36.6036462360368,36.382940321738666,36.45413589477539,87710400,0.0,0.0
36.40905854142115,36.648746649652054,36.387700948057315,36.468387603759766,80507600,0.0,0.0
36.53958038030846,36.587042902281404,36.162248442059834,36.25242614746094,97804800,0.0,0.0
36.349732327949376,36.387703799900116,36.12428259762501,36.35210418701172,65616400,0.0,0.0
36.447024134790965,36.890804290771484,36.28327536974887,36.890804290771484,111082800,0.0,0.0
36.627387043299876,36.653491974140515,36.41855121773311,36.530086517333984,101326800,0.0,0.0
36.52297112078764,36.97624604839251,36.494494328237394,36.65349578857422,106499600,0.0,0.0
36.78876765353771,37.01658923537806,36.6606148452386,36.871826171875,84278400,0.0,0.0
36.84334382852938,36.91216394027789,36.6416235893785,36.78164291381836,85003200,0.0,0.0
36.82910489264094,36.82910489264094,34.65291558201236,35.355369567871094,259530800,0.0,0.0
34.586471502441995,34.6695300170639,33.819937409396054,34.510528564453125,289229200,0.0,0.0
34.923445619644006,34.9922657100646,34.44643783901134,34.78817367553711,136661600,0.0,0.0
35.004141085560434,35.004141085560434,34.135562885139116,34.448822021484375,126124800,0.0,0.0
34.012161947728686,34.28744600728058,33.74874080209653,34.24235534667969,128661600,0.0,0.0
34.12131605673116,34.29218397592314,33.74635610190194,33.762969970703125,201444400,0.0,0.0
34.09285313972231,34.82378761988005,34.09285313972231,34.728858947753906,130165600,0.0,0.0
34.85463543796465,34.85463543796465,34.39661682729729,34.41322708129883,99600400,0.0,0.0
34.53425869216982,34.66478334248061,34.31830005448818,34.61731719970703,85063200,0.0,0.0
34.593591715283864,34.814294095617534,34.4393339759022,34.560367584228516,76425200,0.0,0.0
34.441702675449136,34.923454291488305,34.436955337330495,34.71461486816406,141757600,0.0,0.0
34.925832070645946,35.189253252937114,34.5010375765447,34.6054573059082,102769600,0.0,0.0
34.41322724068083,34.68614309399067,34.08335780634936,34.10946273803711,99047600,0.0,0.0
34.28981579470528,34.674266843531,33.97418484405351,34.607818603515625,88329600,0.0,0.0
34.34203811261297,34.44171050882581,33.765357708831544,34.097599029541016,125997600,0.0,0.0
34.28033175594653,34.40136536158005,34.12133030220782,34.178287506103516,92096400,0.0,0.0
34.38236422948085,34.482036575793046,33.95994178128091,34.054866790771484,57111200,0.0,0.0
34.099967844839526,34.36101351118704,33.86977082435496,34.19489288330078,86278400,0.0,0.0
33.94096652283799,34.054877293589136,33.796203484966654,33.87214279174805,96515200,0.0,0.0
33.9124868968396,34.35152335887048,33.9124868968396,34.216251373291016,76806800,0.0,0.0
34.19964489149322,34.636305921893545,34.024029563085904,34.42509460449219,84362400,0.0,0.0
34.34678261302668,34.61257929680757,34.26372409153676,34.53663635253906,79127200,0.0,0.0
34.61732402581031,34.69089149199435,34.368144832905394,34.58647537231445,99538000,0.0,0.0
34.529505651183285,35.23908236302712,34.51526725916597,35.068214416503906,100797600,0.0,0.0
35.11567955871634,35.43842974617854,34.96379733056695,35.369606018066406,80528400,0.0,0.0
35.31740359412512,35.81101817299707,35.2580745357728,35.49301528930664,95174000,0.0,0.0
35.407588886330494,35.62829491368862,35.28181154536908,35.61642837524414,71475200,0.0,0.0
35.71134382570638,35.93442165222919,35.58556651860873,35.83949661254883,83692000,0.0,0.0
35.95341503206944,36.01037224068795,35.64253129665612,35.67812728881836,68974800,0.0,0.0
35.595054598441735,35.70184615358001,35.331633497816675,35.661502838134766,105010400,0.0,0.0
35.73507575832046,36.1764840589792,35.57369885061267,36.093421936035156,85972800,0.0,0.0
36.02460283838403,36.50872633277452,36.02460283838403,36.2476806640625,75415600,0.0,0.0
36.39244746699449,36.530087701899284,36.32362372838359,36.41855239868164,63124000,0.0,0.0
36.487370782702115,36.54432798217504,34.95668180580579,35.73033142089844,129905200,0.0,0.0
35.57132820571838,35.65201485174612,35.40520757532065,35.47877502441406,68854800,0.0,0.0
35.57370296253021,35.67575082883299,35.153655824551095,35.296043395996094,79383600,0.0,0.0
35.383856607627294,35.649649666014504,35.2201078051713,35.60930633544922,141474400,0.0,0.0
37.79972280902041,37.91126170906207,37.05929744802704,37.291866302490234,279747200,0.0,0.0
37.27051950219279,37.30849097301858,36.78876778221176,36.91929244995117,108389200,0.0,0.0
37.037944663806044,37.353572053794224,36.94776334029046,37.11388397216797,82239600,0.0,0.0
37.27288705160812,37.714295390734655,37.1803338653957,37.68819046020508,87481200,0.0,0.0
37.63835505964805,38.40488545911672,37.560040270180366,37.98958206176758,144823600,0.0,0.0
37.794982757362035,38.271990713246815,37.75938677012814,38.22215270996094,104526000,0.0,0.0
38.095876823609764,38.11970309219366,36.84031172048292,37.004703521728516,163217200,0.1575,0.0
37.309657933725184,37.77900703212094,37.18338671795149,37.51931381225586,105028400,0.0,0.0
37.957705488706864,38.16974624419501,37.82190226786548,38.08397674560547,88490800,0.0,0.0
38.27694643884011,38.6438469690645,38.153056390095834,38.50090026855469,117862000,0.0,0.0
38.581898118060366,38.71769764544686,38.15543198079066,38.346031188964844,110686400,0.0,0.0
38.24360052524806,38.28886826306614,37.6050934848406,37.609859466552734,111762400,0.0,0.0
37.60985930679211,38.00058619181315,37.338256516416244,37.52408981323242,109712400,0.0,0.0
37.52408456732876,37.61700120274701,36.95467161994443,37.454994201660156,105474000,0.0,0.0
37.698005879395254,38.11970614654741,37.64797580088985,38.067291259765625,86418400,0.0,0.0
37.89813757477112,38.23168355358448,37.85286984149391,38.11494064331055,77596400,0.0,0.0
38.22214678313989,38.29600675915203,37.77424275870088,37.94578170776367,79275600,0.0,0.0
38.03632339550122,38.25313012839421,37.945791552226225,38.08635711669922,101920400,0.0,0.0
38.153062051703046,38.59620379626044,38.10302833610427,38.469932556152344,103864000,0.0,0.0
38.14353812638503,38.86304507012479,38.11971185232572,38.81301498413086,118067600,0.0,0.0
39.02504617182985,39.046487632001046,38.74153030275019,38.9178352355957,109078400,0.0,0.0
38.98693101251109,39.1965905687617,38.94881043221487,39.07270050048828,107140400,0.0,0.0
39.263296098998055,39.29665069479694,38.98454619795493,39.08460998535156,66364400,0.0,0.0
39.01314276518477,39.13226686523113,38.253130425228306,38.61526870727539,117874000,0.0,0.0
38.765363525529075,38.83207272605929,38.24359942215587,38.574764251708984,86606800,0.0,0.0
38.61764540622759,38.65338481332808,38.20547708572788,38.419898986816406,87714000,0.0,0.0
38.32460452599472,38.39369490249643,37.769485799268395,37.793312072753906,114446000,0.0,0.0
38.23882932633438,38.6081146979946,38.0934978046634,38.47707748413086,126323200,0.0,0.0
38.741538367420006,39.063174878454326,37.82666618922218,38.32460403442383,286856000,0.0,0.0
38.08872698215454,38.11017207651791,37.62176268804104,38.036312103271484,179629600,0.0,0.0
37.879080603056906,37.976759596950366,37.66465505328512,37.709922790527344,95042800,0.0,0.0
37.755190854136146,38.350811327464,37.6432139143202,38.091121673583984,196458400,0.0,0.0
38.14591532440516,38.23883196694708,37.64321153132485,37.80283737182617,113077600,0.0,0.0
38.00296815787117,38.06491501502162,37.748044480408716,37.817134857177734,83242400,0.0,0.0
37.61938249878897,37.705151980638924,36.649714391158696,37.18339157104492,211805600,0.0,0.0
37.11905876966311,37.11905876966311,36.39240125805677,36.54487991333008,150046800,0.0,0.0
36.10411933133539,36.27804308038698,35.87063718629885,36.18750762939453,186581600,0.0,0.0
35.734844849140174,36.173220615854206,35.53709842890557,35.868263244628906,177549200,0.0,0.0
36.161303419953015,36.67115430854155,36.139861959238026,36.485321044921875,146640000,0.0,0.0
36.642569222696395,36.86175710254961,36.58062237193928,36.74501419067383,102016800,0.0,0.0
36.664012107060074,36.75692875141986,36.38049619249646,36.518680572509766,88022000,0.0,0.0
36.50201173049431,36.72119965871882,36.21372978200485,36.718814849853516,105199200,0.0,0.0
36.75215799149641,36.79742572126431,36.38525744324514,36.64494705200195,74795200,0.0,0.0
36.69259613816254,36.94990457546403,36.66877350447689,36.80457305908203,64921200,0.0,0.0
36.60206554615683,36.65686160439521,36.323315638537636,36.56632614135742,80655200,0.0,0.0
36.73309572047269,37.03329069730579,36.702125934970354,37.02137756347656,85135200,0.0,0.0
36.92131663794501,37.04520669566833,36.82363402252128,36.99993896484375,69630400,0.0,0.0
37.12143866272399,37.34062649491351,37.045201155403966,37.12858581542969,65051600,0.0,0.0
37.181007694006176,37.64320971136321,36.95229149359717,37.142887115478516,62468000,0.0,0.0
37.15956420259109,37.40019352507168,37.10714931882252,37.29774856567383,67622400,0.0,0.0
37.25009437993196,37.4931048407094,37.102378075998,37.16670608520508,64500400,0.0,0.0
37.34063722084736,37.47167445038797,37.26439969162844,37.402584075927734,65576800,0.0,0.0
37.61938764123554,38.11971029298248,37.55982559390276,38.091121673583984,96486000,0.0,0.0
38.06729001468973,38.32697963182852,37.93625280202115,38.23168182373047,75989200,0.0,0.0
38.219763708197014,38.288857700135594,38.024402136441395,38.06251907348633,65496800,0.0,0.0
37.34539743604793,37.42401976163237,36.933229155297624,37.16194534301758,170336800,0.0,0.0
37.31204206045419,37.58364479980469,37.15718222066015,37.22627258300781,95896400,0.0,0.0
37.37875715214453,37.569356424940516,37.04759232437077,37.207218170166016,87937200,0.0,0.0
37.23579557888861,37.50501710699067,37.21435412144093,37.42877960205078,71028800,0.0,0.0
37.38352075096295,37.53599943240538,36.992793902555555,37.26439666748047,84828400,0.0,0.0
37.45975321584821,37.60270355087618,37.35254228226625,37.50263977050781,68002000,0.0,0.0
37.950547662785006,38.97740028220526,37.80998212140937,38.84636306762695,177816800,0.0,0.0
39.04649466149875,40.0423739592598,39.00599290653561,39.72073745727539,178803200,0.0,0.0
40.00186525620467,40.41879954294155,39.773149054720946,40.273468017578125,144187200,0.0,0.0
40.47121276460065,40.487891880365524,39.456276937097684,39.761234283447266,134551200,0.0,0.0
39.692153098612714,40.14482324184686,39.377663717552146,40.05190658569336,165573600,0.0,0.0
41.45518108865489,41.51712430338443,40.76902520386637,41.097808837890625,237594400,0.0,0.0
41.06683608004222,41.69104876024268,40.911976223013134,41.51474380493164,140105200,0.0,0.0
41.433733348581704,41.752984971737945,41.35987700960744,41.648155212402344,97446000,0.0,0.0
41.61242851856908,41.988861083984375,41.5338061819274,41.988861083984375,97638000,0.0,0.0
41.7196355145463,41.95550250208694,41.250286347711295,41.9030876159668,117930400,0.0,0.0
41.8696109153392,41.93417018547805,41.66876390651501,41.764404296875,100582000,0.1575,0.0
41.48465117743611,41.7237557951735,41.46073925628361,41.59703063964844,67928400,0.0,0.0
41.37467411379361,41.47988076155598,40.92993924271962,40.968196868896484,99130000,0.0,0.0
40.64061747527736,40.72430556179164,40.26044195906142,40.42781448364258,116632400,0.0,0.0
40.92992990881414,41.09491269168619,40.7195203097205,40.910804748535156,94550000,0.0,0.0
40.89645394331367,40.98014202244239,40.561708923692954,40.683650970458984,87598000,0.0,0.0
40.71712722516855,40.78168649903415,40.54258186088461,40.64300537109375,65049600,0.0,0.0
40.83428400270227,41.53246900896975,40.83428400270227,41.3985710144043,100525200,0.0,0.0
41.451175214807805,41.84330662812781,41.37705336967518,41.833744049072266,102355600,0.0,0.0
41.8672206325176,41.96286102162114,41.7596206342174,41.83613586425781,56106800,0.0,0.0
41.855259174612776,41.86243202043113,41.446388720734085,41.62571716308594,82867200,0.0,0.0
41.675941265114524,41.81222901855406,41.09252533479703,41.38184356689453,105715200,0.0,0.0
41.27663066697995,41.34596939969755,39.968728137010366,40.5234489440918,166665600,0.0,0.0
40.750601869016094,41.15947240697774,40.27478597246487,41.09013366699219,166108800,0.0,0.0
40.635836713540506,41.04709702543606,40.28913568216687,40.89885330200195,159037200,0.0,0.0
41.24076275540027,41.27423725538526,40.55931679532442,40.5999641418457,130169600,0.0,0.0
40.42303303244739,41.01123209840461,40.26522308201404,40.56171417236328,109400800,0.0,0.0
40.05002510328641,40.69560686779923,39.80135789602152,40.41107177734375,114240000,0.0,0.0
40.415856586600746,40.75299500111853,40.38716519760255,40.485198974609375,102693200,0.0,0.0
40.76495009036841,40.8868921394486,40.365645792083356,40.49715042114258,93420800,0.0,0.0
40.45650427145892,41.338800974916374,40.35847049364203,41.286197662353516,141095200,0.0,0.0
41.16186424665641,41.21925067638821,40.996885102016414,41.05426788330078,77636800,0.0,0.0
41.2455486157656,41.49421582529175,41.125996300937295,41.190555572509766,95273600,0.0,0.0
41.22164121277853,41.39619023844656,41.042312720875294,41.17860412597656,81906000,0.0,0.0
41.51573594524499,41.64485083350653,41.23598398030588,41.59703063964844,160677200,0.0,0.0
41.81461513319586,42.36933592813761,41.80983201945719,42.18283462524414,117684400,0.0,0.0
41.850492381081374,41.936570212914646,41.625733395269606,41.73332977294922,109745600,0.0,0.0
41.81223234434083,41.94374064211817,41.4248839476582,41.68790054321289,93902400,0.0,0.0
41.64485229995811,42.08719731772746,41.628116873319584,41.845699310302734,83799600,0.0,0.0
41.766794345857264,41.94373308265441,41.72375726440358,41.845699310302734,65397600,0.0,0.0
40.83906973158196,40.99926938879916,40.57127007685513,40.78407669067383,132742000,0.0,0.0
40.6717036224062,40.834293037940675,40.578452952097294,40.791255950927734,85992800,0.0,0.0
40.886892309679205,41.090132707439516,40.762556878751234,40.90602111816406,65920800,0.0,0.0
40.77212731940321,40.78886274827693,40.46129053419418,40.463680267333984,103999600,0.0,0.0
40.6860386686354,41.1977223548381,40.470842344555074,41.18815612792969,102223600,0.0,0.0
41.25272424989762,41.73571665600112,41.11643649897796,41.180992126464844,118071600,0.0,0.0
41.25510991312465,41.47747910898493,41.14512383003216,41.37227249145508,89738400,0.0,0.0
41.47030109993448,41.93177121212705,41.377050454813116,41.84330368041992,94640000,0.0,0.0
41.68790054321289,41.98917111302741,41.58747337149367,41.68790054321289,82271200,0.0,0.0
41.73572023130228,41.85766229767105,41.46314105766506,41.6831169128418,86336000,0.0,0.0
41.403363866815944,41.67594303370985,41.365106245527926,41.67354965209961,95839600,0.0,0.0
41.745280268085374,41.96047664370142,41.72137199198189,41.91026306152344,74670800,0.0,0.0
42.12545436497023,42.40759974165623,41.99872919571763,42.343040466308594,101672400,0.0,0.0
42.53670879069255,42.89297597413119,42.11588598923669,42.12784194946289,118263600,0.0,0.0
42.11827736801697,42.8595031496491,41.86004758896203,42.823638916015625,137547200,0.0,0.0
42.88819817126847,43.06274718560272,42.62040214158464,42.86189651489258,124773600,0.0,0.0
42.706476569031956,42.93840834363769,42.419551753076014,42.67061233520508,129700400,0.0,0.0
42.39324623920875,42.508015425452875,42.225873749176344,42.32151412963867,108434400,0.0,0.0
42.39325092815969,42.90493468196645,42.27848172922139,42.33108139038086,130756400,0.0,0.0
42.38129752934965,42.393253491064314,41.412923005618644,41.65681076049805,204420400,0.0,0.0
41.72614312850672,41.83134973801292,40.774507826199525,40.91318893432617,166116000,0.0,0.0
41.125997424039454,41.125997424039454,40.662133846086526,41.00883483886719,156572000,0.0,0.0
40.68604456049571,40.68604456049571,39.947212132254634,40.16001510620117,202561600,0.0,0.0
39.57899043432268,40.018942092593754,39.38053314697874,39.923301696777344,184192800,0.0,0.0
39.89938903728895,40.27478506325758,39.810921490369,40.033287048339844,129915600,0.0,0.0
39.971119909087804,40.3178208872587,39.873086136755184,40.116973876953125,188923200,0.0,0.0
39.69137259510076,39.88265704814014,38.280656594774364,38.37629699707031,346375200,0.0,0.0
38.04154362571322,39.184463331040995,37.300317900365734,37.41748046875,290954000,0.0,0.0
37.02056337580297,39.14620299295189,36.82210613221189,38.98122024536133,272975200,0.0,0.0
38.99556967795963,39.069691522754425,38.03437177982188,38.14674758911133,206434400,0.0,0.0
38.32608176924097,38.495847671743746,37.068392655642434,37.097084045410156,217562000,0.0,0.0
37.709288001505556,37.90615128228717,36.069544612645736,37.55083465576172,282690400,0.1575,0.0
38.05259543823089,39.34662361606435,37.814915447612606,39.063331604003906,243278000,0.0,0.0
38.88087249111273,39.55309579263533,38.80884791178491,39.45466232299805,130196800,0.0,0.0
39.142561310473866,40.222919094763064,39.10415137337984,40.182106018066406,162579600,0.0,0.0
40.76309568516536,41.5553587482391,40.5734344967171,41.53135299682617,204588800,0.0,0.0
41.38010033261526,41.970697479739066,41.23845431514406,41.39690399169922,160704400,0.0,0.0
41.30567889435917,41.8362525402967,41.15442763641236,41.25766372680664,135722000,0.0,0.0
41.492927261100256,41.80262810598678,41.0559809513253,41.07038879394531,149886400,0.0,0.0
41.245660438669674,41.76182991843907,41.224054162025766,41.41371536254883,123967600,0.0,0.0
41.69460338615796,42.16995973691763,41.663391881095016,42.133949279785156,135249600,0.0,0.0
42.33801116020571,43.06785105371664,42.30440018478063,42.967018127441406,152648800,0.0,0.0
42.99823590350663,43.32954309153573,42.772560608431,42.82777786254883,155712400,0.0,0.0
43.03664900469508,43.36315726480573,42.74615486686952,42.76295852661133,151128400,0.0,0.0
42.86378422929007,43.161484071907054,41.45211952674535,42.0139045715332,195208000,0.0,0.0
41.485733336792585,42.32601148560305,41.40170405658273,42.304405212402344,153816000,0.0,0.0
42.06432336725913,42.6717241017669,41.89866795542577,42.45085144042969,113605600,0.0,0.0
42.71254440954244,42.794170559743726,42.285203195756374,42.41484451293945,95154000,0.0,0.0
41.999508073687345,42.217981296623584,41.83865524921457,42.021114349365234,126814000,0.0,0.0
42.129146195624855,42.5228763969551,42.03071639278391,42.47966384887695,95096400,0.0,0.0
42.724556584325875,43.21431723445421,42.5877094880217,43.20951461791992,128740800,0.0,0.0
43.28393505282803,43.78810351020244,43.264731914950325,43.62725067138672,128828400,0.0,0.0
43.836110786149824,44.05458398921736,43.031846736928486,43.20710372924805,126774000,0.0,0.0
43.291129451642526,43.339144610385944,42.68852766994903,42.839778900146484,117473600,0.0,0.0
42.85418348564221,43.27192306362584,42.75095107653626,42.890193939208984,90975200,0.0,0.0
42.89020022719489,43.00303788267593,42.6429186409251,42.73895263671875,157618800,0.0,0.0
42.570895261884786,42.60690571864888,41.69220348361927,42.085933685302734,133787200,0.0,0.0
42.071533203125,42.44605663970256,41.99950861993951,42.071533203125,78597600,0.0,0.0
42.02350898576663,42.03551369197926,41.116008878586534,41.118412017822266,148219600,0.0,0.0
40.81351980172341,41.45693117902618,40.47740992750895,40.53742980957031,165963200,0.0,0.0
40.42698645521623,40.79430779348648,39.59871292114258,39.59871292114258,164115200,0.0,0.0
40.35016182310568,41.55776137013923,39.95883108039285,41.47853469848633,150164800,0.0,0.0
41.697005483049246,42.049922638418835,40.074069394244205,40.414981842041016,163690400,0.0,0.0
40.153295617369174,40.818316845551536,39.65873244283241,39.96843338012695,166674000,0.0,0.0
40.287731112507004,41.23364471271769,40.06925793817984,40.2805290222168,153594000,0.0,0.0
40.006843592767744,40.559027118281364,39.48587157128692,40.01644515991211,150347200,0.0,0.0
40.24693086777378,40.51341928337064,39.5843127067353,40.4269905090332,121112000,0.0,0.0
39.584301401496006,41.29606541113126,39.557892515120734,41.200035095214844,138422000,0.0,0.0
41.43292287559018,41.82905260749942,41.3128831188513,41.485740661621094,107732800,0.0,0.0
41.046388400145894,41.408907090952155,40.38136722435071,40.424583435058594,140021200,0.0,0.0
40.784702675628395,41.55535574440468,40.77750058439288,40.82551574707031,116070800,0.0,0.0
41.53375301388608,41.773832511076165,41.18083585995085,41.593772888183594,113634400,0.0,0.0
41.348892756985734,41.75462771281362,41.22165091044265,41.39931106567383,89726400,0.0,0.0
41.63218091297444,42.0139063832017,41.54334901984819,41.807437896728516,91557200,0.0,0.0
41.961086126105165,42.21556975787231,41.73781399521116,41.94908142089844,100497200,0.0,0.0
42.02112382865557,42.29961698906892,41.973108650765774,42.21078872680664,86313600,0.0,0.0
42.371628037367955,42.959822020894265,42.352421239689605,42.79176712036133,106421600,0.0,0.0
42.688533839710146,42.931016470891294,42.465261670789005,42.695735931396484,83018000,0.0,0.0
41.71621494309906,42.107545722331054,41.45212967626712,41.485740661621094,139235200,0.0,0.0
40.95756165568992,41.1064097643062,39.716347493020486,39.785972595214844,261964400,0.0,0.0
40.05245989770666,40.074066171606695,39.39464080683604,39.67073440551758,146062000,0.0,0.0
39.77396915154743,39.93242249606837,38.70561614074235,39.118553161621094,134768000,0.0,0.0
39.04172749988365,39.71395083912797,38.99131285585075,39.28900909423828,113528400,0.0,0.0
39.401840502795594,39.78836858679401,39.22178090459736,39.42584991455078,111852000,0.0,0.0
